participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-027	60	Fast+delay	151	2893417	2893412	6	6	1111110
sub-027	60	Fast+delay	152	2431698	2431698	7	7	1111111
sub-027	60	Fast+delay	153	9165843	9162843	3	6	1110111
sub-027	60	Fast+delay	154	6347958	6378953	2	4	1100110
sub-027	60	Fast+delay	155	5716903	5917635	1	2	1010000
sub-027	60	Fast+delay	156	6942587	6325871	1	1	1000000
sub-027	60	Fast+delay	157	386214	3862143	0	0	0
sub-027	60	Fast+delay	158	8614970	8614190	4	5	1111001
sub-027	60	Fast+delay	159	2347089	2347089	7	7	1111111
sub-027	60	Fast+delay	160	9268513	9267513	3	6	1110111
sub-027	60	Fast+delay	161	8943107	8943107	7	7	1111111
sub-027	60	Fast+delay	162	8452703	8452703	7	7	1111111
sub-027	60	Fast+delay	163	2178506	2178530	5	5	1111100
sub-027	60	Fast+delay	164	2096345	2096345	7	7	1111111
sub-027	60	Fast+delay	165	3248971	3247291	3	4	1110001
sub-027	60	Fast+delay	166	2498573	3498573	0	6	111111
sub-027	60	Fast+delay	167	1308742	8305742	0	5	110111
sub-027	60	Fast+delay	168	7832916	7232916	1	6	1011111
sub-027	60	Fast+delay	169	9508274	8502474	0	4	110011
sub-027	60	Fast+delay	170	9638547	9638547	7	7	1111111
sub-027	60	Fast+delay	171	2317805	3217805	0	5	11111
sub-027	60	Fast+delay	172	849357	8493570	0	0	0
sub-027	60	Fast+delay	173	2195306	2195306	7	7	1111111
sub-027	60	Fast+delay	174	1638754	8759364	0	1	1
sub-027	60	Fast+delay	175	6089371	6089374	6	6	1111110
sub-027	60	Fast+delay	176	762935	962735	1	5	1011011
sub-027	60	Fast+delay	177	9341865	9341865	7	7	1111111
sub-027	60	Fast+delay	178	2378109	2378107	6	6	1111110
sub-027	60	Fast+delay	179	7625930	7526938	1	4	1010110
sub-027	60	Fast+delay	180	8407632	7408632	0	5	110111
sub-027	60	Fast+delay	181	8137562	8137562	7	7	1111111
sub-027	60	Fast+delay	182	1803975	1803975	7	7	1111111
sub-027	60	Fast+delay	183	4501236	4501236	7	7	1111111
sub-027	60	Fast+delay	184	8032749	8032749	7	7	1111111
sub-027	60	Fast+delay	185	8763152	8763158	6	6	1111110
sub-027	60	Fast+delay	186	7083695	7083645	5	6	1111101
sub-027	60	Fast+delay	187	8076435	8076435	7	7	1111111
sub-027	60	Fast+delay	188	7362489	7362495	5	5	1111100
sub-027	60	Fast+delay	189	6274093	7267085	0	2	100100
sub-027	60	Fast+delay	190	6890147	6890136	5	5	1111100
sub-027	60	Fast+delay	191	5387694	5386794	3	5	1110011
sub-027	60	Fast+delay	192	5602817	5602817	7	7	1111111
sub-027	60	Fast+delay	193	4302169	4102164	1	5	1011110
sub-027	60	Fast+delay	194	6127983	6127983	7	7	1111111
sub-027	60	Fast+delay	195	3215896	3217893	3	5	1110110
sub-027	60	Fast+delay	196	491572	491517	5	5	1111100
sub-027	60	Fast+delay	197	8964530	8462513	1	3	1010100
sub-027	60	Fast+delay	198	9273164	8973167	0	4	11110
sub-027	60	Fast+delay	199	7168305	7168305	7	7	1111111
sub-027	60	Fast+delay	200	2514978	2514370	4	5	1111010
