participant_id	event_id	condition	trial	sequence	response	NCorrect	partialScore	triggerCorrect
sub-007	40	Fast	142	5069378	5069340	5	5	1111100
sub-007	40	Fast	143	2041793	2014735	2	3	1100100
sub-007	40	Fast	144	5961823	5938712	2	2	1100000
sub-007	40	Fast	145	9317456	9317856	4	6	1111011
sub-007	40	Fast	146	5413789	5413789	7	7	1111111
sub-007	40	Fast	147	2145893	2784533	1	2	1000001
sub-007	40	Fast	148	9462357	9465237	3	4	1110001
sub-007	40	Fast	149	1492875	1497852	3	4	1110100
sub-007	40	Fast	150	3148096	8931542	0	0	0
sub-007	100	Slow	151	7248615	7248651	5	5	1111100
sub-007	100	Slow	152	7124608	7124685	5	5	1111100
sub-007	100	Slow	153	2194670	2194670	7	7	1111111
sub-007	100	Slow	154	6821730	8124680	0	2	10001
sub-007	100	Slow	155	2390461	2498560	1	3	1010010
sub-007	100	Slow	156	2751436	2154716	1	3	1010001
sub-007	100	Slow	157	6709538	6709415	4	4	1111000
sub-007	100	Slow	158	6207481	6248571	2	3	1100001
sub-007	100	Slow	159	5706214	5208361	1	2	1010000
sub-007	100	Slow	160	3496518	3496518	7	7	1111111
sub-007	100	Slow	161	8431652	8162536	1	1	1000000
sub-007	100	Slow	162	3942780	3978420	2	3	1100001
sub-007	100	Slow	163	1506924	1506324	4	6	1111011
sub-007	100	Slow	164	7159684	7148594	2	3	1100001
sub-007	100	Slow	165	2490675	2984506	1	1	1000000
sub-007	100	Slow	166	9650248	9624528	2	3	1100001
sub-007	100	Slow	167	3219764	3244371	2	2	1100000
sub-007	100	Slow	168	3026947	3026940	6	6	1111110
sub-007	100	Slow	169	4075861	4075968	4	5	1111010
sub-007	100	Slow	170	218375	2175832	0	0	0
sub-007	100	Slow	171	5071248	5071483	4	4	1111000
sub-007	100	Slow	172	6509183	6509183	7	7	1111111
sub-007	100	Slow	173	3104796	3104792	6	6	1111110
sub-007	100	Slow	174	3079462	3079462	7	7	1111111
sub-007	100	Slow	175	1534869	3564814	0	3	101100
sub-007	100	Slow	176	9725014	9725014	7	7	1111111
sub-007	100	Slow	177	4719235	4719356	4	4	1111000
sub-007	100	Slow	178	4502876	3642810	0	2	1100
sub-007	100	Slow	179	8917045	8704175	1	2	1000001
sub-007	100	Slow	180	5738649	3764589	0	2	100001
sub-007	100	Slow	181	9752480	5204976	0	0	0
sub-007	100	Slow	182	5069278	5037483	2	2	1100000
sub-007	100	Slow	183	6173409	5832409	0	3	111
sub-007	100	Slow	184	2475980	2479580	3	5	1110011
sub-007	100	Slow	185	2738910	2735910	3	6	1110111
sub-007	100	Slow	186	3720918	3720915	6	6	1111110
sub-007	100	Slow	187	327469	214689	1	2	1000001
sub-007	100	Slow	188	9327164	9327164	7	7	1111111
sub-007	100	Slow	189	8643752	8643572	4	5	1111001
sub-007	100	Slow	190	4952307	4952307	7	7	1111111
sub-007	100	Slow	191	7436125	7436125	7	7	1111111
sub-007	100	Slow	192	315894	315894	7	7	1111111
sub-007	100	Slow	193	728134	738124	2	5	1101101
sub-007	100	Slow	194	415378	415378	7	7	1111111
sub-007	100	Slow	195	2459630	2459381	4	4	1111000
sub-007	100	Slow	196	3279450	3249705	2	3	1101000
sub-007	100	Slow	197	914862	914862	7	7	1111111
sub-007	100	Slow	198	5174398	5174390	6	6	1111110
sub-007	100	Slow	199	2643891	2643891	7	7	1111111
sub-007	100	Slow	200	7894516	7894516	7	7	1111111
